vaccine_id,state_id,date,total_doses,first_dose,second_dose,covaxin,covishield,sputnik_v,precaution_dose
5104,25,2021-06-25,452837,398041,54796,0,452837,0,0
5105,25,2021-06-26,458432,403587,54845,0,458432,0,0
5106,25,2021-06-27,462512,407643,54869,0,462512,0,0
5107,25,2021-06-28,475119,419127,55992,0,475119,0,0
5108,25,2021-06-29,487762,429862,57900,0,487762,0,0
5109,25,2021-06-30,500218,440344,59874,0,500218,0,0
5110,25,2021-07-01,509293,447302,61991,0,509293,0,0
5111,25,2021-07-02,518347,454265,64082,0,518347,0,0
5112,25,2021-07-03,520859,456392,64467,0,520859,0,0
5113,25,2021-07-04,526913,461485,65428,0,526913,0,0
5114,25,2021-07-05,538942,469971,68971,0,538942,0,0
5115,25,2021-07-06,552125,478508,73617,0,552125,0,0
5116,25,2021-07-07,564970,486470,78500,0,564970,0,0
5117,25,2021-07-08,575372,492720,82652,0,575372,0,0
5118,25,2021-07-09,586955,500263,86692,0,586955,0,0
5119,25,2021-07-10,589915,502157,87758,0,589915,0,0
5120,25,2021-07-11,594317,505475,88842,0,594317,0,0
5121,25,2021-07-12,606945,512320,94625,0,606844,101,0
5122,25,2021-07-13,618772,519353,99419,0,618564,208,0
5123,25,2021-07-14,633282,528576,104706,0,632947,335,0
5124,25,2021-07-15,643785,534668,109117,0,643349,436,0
5125,25,2021-07-16,653588,541764,111824,0,653020,568,0
5126,25,2021-07-17,657850,545012,112838,0,657110,740,0
5127,25,2021-07-18,665218,550447,114771,0,664478,740,0
5128,25,2021-07-19,679321,560636,118685,0,678390,931,0
5129,25,2021-07-20,692524,569978,122546,0,691374,1150,0
5130,25,2021-07-21,704472,577392,127080,0,703113,1359,0
5131,25,2021-07-22,714870,583739,131131,0,713424,1446,0
5132,25,2021-07-23,724280,589807,134473,0,722739,1541,0
5133,25,2021-07-24,727512,592238,135274,0,725877,1635,0
5134,25,2021-07-25,730846,594445,136401,0,729211,1635,0
5135,25,2021-07-26,739944,599958,139986,0,738225,1719,0
5136,25,2021-07-27,747478,604714,142764,0,745715,1763,0
5137,25,2021-07-28,753720,608661,145059,0,751903,1817,0
5138,25,2021-07-29,758573,611482,147091,0,756736,1837,0
5139,25,2021-07-30,763174,614449,148725,0,761315,1859,0
5140,25,2021-07-31,765106,615940,149166,0,763205,1901,0
5141,25,2021-08-01,767610,617873,149737,0,765709,1901,0
5142,25,2021-08-02,772311,620923,151388,0,770387,1924,0
5143,25,2021-08-03,776067,623306,152761,0,774092,1975,0
5144,25,2021-08-04,779573,625565,154008,0,777557,2016,0
5145,25,2021-08-05,782451,627146,155305,0,780376,2075,0
5146,25,2021-08-06,785511,629122,156389,0,783311,2200,0
5147,25,2021-08-07,786795,629818,156977,0,784445,2350,0
5148,25,2021-08-08,787394,630228,157166,0,785044,2350,0
5149,25,2021-08-09,791508,632120,159388,0,789025,2483,0
5150,26,2021-01-16,3420,3420,0,19,3401,0,0
5151,26,2021-01-17,3536,3536,0,19,3517,0,0
5152,26,2021-01-18,7591,7591,0,184,7407,0,0
5153,26,2021-01-19,14807,14807,0,615,14192,0,0
5154,26,2021-01-20,18568,18568,0,1020,17548,0,0
5155,26,2021-01-21,45331,45331,0,1405,43926,0,0
5156,26,2021-01-22,59241,59241,0,2171,57070,0,0
5157,26,2021-01-23,89092,89092,0,3082,86010,0,0
5158,26,2021-01-24,93846,93846,0,3806,90040,0,0
5159,26,2021-01-25,120698,120698,0,4475,116223,0,0
5160,26,2021-01-26,122870,122870,0,4754,118116,0,0
5161,26,2021-01-27,130317,130317,0,6138,124179,0,0
5162,26,2021-01-28,145998,145998,0,7249,138749,0,0
5163,26,2021-01-29,156711,156711,0,8193,148518,0,0
5164,26,2021-01-30,158329,158329,0,9217,149112,0,0
5165,26,2021-01-31,158567,158567,0,9381,149186,0,0
5166,26,2021-02-01,159914,159914,0,10316,149598,0,0
5167,26,2021-02-02,161078,161078,0,11119,149959,0,0
5168,26,2021-02-03,165753,165753,0,11851,153902,0,0
5169,26,2021-02-04,186187,186187,0,12225,173962,0,0
5170,26,2021-02-05,190943,190943,0,12710,178233,0,0
5171,26,2021-02-06,220401,220401,0,13430,206971,0,0
5172,26,2021-02-07,223714,223714,0,13430,210284,0,0
5173,26,2021-02-08,255650,255650,0,15216,240434,0,0
5174,26,2021-02-09,282491,282491,0,17942,264549,0,0
5175,26,2021-02-10,316166,316166,0,20655,295511,0,0
5176,26,2021-02-11,334559,334559,0,23098,311461,0,0
5177,26,2021-02-12,350417,350417,0,25260,325157,0,0
5178,26,2021-02-13,360206,360203,3,28009,332194,0,0
5179,26,2021-02-14,360679,360676,3,28086,332590,0,0
5180,26,2021-02-15,377078,370662,6416,29113,341549,0,0
5181,26,2021-02-16,380202,373167,7035,30088,343079,0,0
5182,26,2021-02-17,392505,380869,11636,31367,349502,0,0
5183,26,2021-02-18,407988,373908,34080,30707,343201,0,0
5184,26,2021-02-19,462576,414702,47874,32942,381760,0,0
5185,26,2021-02-20,489793,419252,70541,33417,385835,0,0
5186,26,2021-02-21,491506,419492,72014,33428,386064,0,0
5187,26,2021-02-22,519365,423769,95596,34232,389537,0,0
5188,26,2021-02-23,531427,427468,103959,34630,392838,0,0
5189,26,2021-02-24,539997,430731,109266,35369,395362,0,0
5190,26,2021-02-25,564070,437478,126592,36267,401211,0,0
5191,26,2021-02-26,573790,440499,133291,36845,403654,0,0
5192,26,2021-02-27,573826,440535,133291,36845,403690,0,0
5193,26,2021-02-28,573828,440537,133291,36845,403692,0,0
5194,26,2021-03-01,573828,440537,133291,36845,403692,0,0
5195,26,2021-03-02,608953,469228,139725,38602,430626,0,0
5196,26,2021-03-03,636348,493470,142878,40722,452748,0,0
5197,26,2021-03-04,678170,525756,152414,43039,482717,0,0
5198,26,2021-03-05,705107,548018,157089,45134,502884,0,0
5199,26,2021-03-06,744565,579310,165255,48188,531122,0,0
5200,26,2021-03-07,749077,582986,166091,48395,534591,0,0
5201,26,2021-03-08,820328,628602,191726,52292,576310,0,0
5202,26,2021-03-09,707189,494050,213139,57613,649555,0,0
5203,26,2021-03-10,750951,522145,228806,61934,688996,0,0
5204,26,2021-03-11,758859,527341,231518,64174,694664,0,0
5205,26,2021-03-12,825025,570575,254450,68197,756807,0,0
5206,26,2021-03-13,883368,614739,268629,73762,809585,0,0
5207,26,2021-03-14,890304,620914,269390,73805,816478,0,0
5208,26,2021-03-15,980682,693949,286733,79613,901048,0,0
5209,26,2021-03-16,1270396,972659,297737,93737,1176659,0,0
5210,26,2021-03-17,1380895,1076777,304118,104608,1276287,0,0
5211,26,2021-03-18,1471638,1161063,310575,108202,1363436,0,0
5212,26,2021-03-19,1565021,1247971,317050,111416,1453605,0,0
5213,26,2021-03-20,1661845,1339420,322425,116242,1545603,0,0
5214,26,2021-03-21,1691518,1367960,323558,117168,1574350,0,0
5215,26,2021-03-22,1750576,1423067,327509,121097,1629479,0,0
5216,26,2021-03-23,1855753,1521647,334106,126630,1729123,0,0
5217,26,2021-03-24,1916772,1579476,337296,131227,1785545,0,0
5218,26,2021-03-25,1988898,1646834,342064,135538,1853360,0,0
5219,26,2021-03-26,2054400,1708797,345603,139181,1915219,0,0
5220,26,2021-03-27,2125480,1777232,348248,144057,1981423,0,0
5221,26,2021-03-28,2136507,1788115,348392,144072,1992435,0,0
5222,26,2021-03-29,2137175,1788762,348413,144071,1993104,0,0
5223,26,2021-03-30,2216101,1859488,356613,148318,2067783,0,0
5224,26,2021-03-31,2297640,1931226,366414,152752,2144888,0,0
5225,26,2021-04-01,2383139,2010503,372636,157272,2225867,0,0
5226,26,2021-04-02,2600813,2216025,384788,166547,2434266,0,0
5227,26,2021-04-03,2788139,2393427,394712,174118,2614021,0,0
5228,26,2021-04-04,3069354,2663583,405771,184918,2884436,0,0
5229,26,2021-04-05,3208252,2793731,414521,191897,3016355,0,0
5230,26,2021-04-06,3375907,2952028,423879,199932,3175975,0,0
5231,26,2021-04-07,3565852,3129687,436165,213800,3352052,0,0
5232,26,2021-04-08,3763100,3311254,451846,229599,3533501,0,0
5233,26,2021-04-09,3950514,3480440,470074,242664,3707850,0,0
5234,26,2021-04-10,4087959,3604413,483546,255805,3832154,0,0
5235,26,2021-04-11,4210619,3715949,494670,264397,3946222,0,0
5236,26,2021-04-12,4351791,3839733,512058,273915,4077876,0,0
5237,26,2021-04-13,4441397,3919536,521861,281385,4160012,0,0
5238,26,2021-04-14,4526576,3991742,534834,287672,4238904,0,0
5239,26,2021-04-15,4675143,4111307,563836,295282,4379861,0,0
5240,26,2021-04-16,4791946,4205256,586690,304688,4487258,0,0
5241,26,2021-04-17,4863969,4260933,603036,313935,4550034,0,0
5242,26,2021-04-18,4928619,4310037,618582,319190,4609429,0,0
5243,26,2021-04-19,5068071,4409637,658434,328090,4739981,0,0
5244,26,2021-04-20,5190262,4495861,694401,336030,4854232,0,0
5245,26,2021-04-21,5303528,4577788,725740,343883,4959645,0,0
5246,26,2021-04-22,5394733,4642130,752603,350608,5044125,0,0
5247,26,2021-04-23,5508466,4720273,788193,362141,5146325,0,0
5248,26,2021-04-24,5526978,4733651,793327,362400,5164578,0,0
5249,26,2021-04-25,5530079,4735952,794127,362409,5167670,0,0
5250,26,2021-04-26,5615286,4789048,826238,374977,5240309,0,0
5251,26,2021-04-27,5691740,4837588,854152,385280,5306460,0,0
5252,26,2021-04-28,5741648,4867136,874512,394324,5347324,0,0
5253,26,2021-04-29,5778140,4889024,889116,405665,5372475,0,0
5254,26,2021-04-30,5856695,4928197,928498,419555,5437140,0,0
5255,26,2021-05-01,5871726,4938147,933579,421482,5450244,0,0
5256,26,2021-05-02,5874337,4939787,934550,421843,5452494,0,0
5257,26,2021-05-03,5920244,4958904,961340,435162,5485082,0,0
5258,26,2021-05-04,5951030,4974065,976965,449638,5501392,0,0
5259,26,2021-05-05,5975193,4987030,988163,466208,5508985,0,0
5260,26,2021-05-06,6028359,5006410,1021949,482968,5545391,0,0
5261,26,2021-05-07,6115427,5032726,1082701,500886,5614541,0,0
5262,26,2021-05-08,6190506,5056397,1134109,517626,5672880,0,0
5263,26,2021-05-09,6199403,5060884,1138519,521943,5677460,0,0
5264,26,2021-05-10,6344014,5094833,1249181,539533,5804481,0,0
5265,26,2021-05-11,6457266,5135650,1321616,559309,5897957,0,0
5266,26,2021-05-12,6522664,5170331,1352333,579528,5943136,0,0
5267,26,2021-05-13,6575980,5202998,1372982,598680,5977300,0,0
5268,26,2021-05-14,6625243,5229023,1396220,617426,6007817,0,0
5269,26,2021-05-15,6661562,5256185,1405377,633354,6028208,0,0
5270,26,2021-05-16,6662987,5257596,1405391,634743,6028244,0,0
5271,26,2021-05-17,6723547,5310623,1412924,655060,6068487,0,0
5272,26,2021-05-18,6830272,5410278,1419994,674880,6155392,0,0
5273,26,2021-05-19,6905443,5478370,1427073,694461,6210982,0,0
5274,26,2021-05-20,6965104,5532870,1432234,709774,6255330,0,0
